Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
basketball,finland,korisliiga-women,1.30,10,1.2040,0.8000,-0.0340,-0.1804,1,0,-0.034,-0.034
basketball,finland,korisliiga-women,1.50,20,1.4460,0.9000,0.3090,0.6758,1,1,0.309,0.309
basketball,finland,korisliiga,1.30,139,1.1675,0.8604,0.0013,0.0269,8,4,-0.38,0.22
basketball,finland,korisliiga,1.50,138,1.3835,0.6071,-0.1474,-0.4172,9,3,-1,0.405
basketball,france,french-cup,1.30,39,1.1856,0.8340,-0.0148,-0.0608,8,4,-0.41,0.27
basketball,france,french-cup,1.50,30,1.4039,0.6625,-0.0686,-0.1732,8,3,-0.464,0.41
basketball,france,leaders-cup,1.30,1,1.2300,1.0000,0.2300,1.0000,1,1,0.23,0.23
basketball,france,leaders-cup,1.50,4,1.4433,0.5000,-0.2783,-0.6278,3,1,-1,0.45
basketball,france,lfb-women,1.30,128,1.1861,0.7179,-0.1501,-0.7985,6,1,-0.385,0.206
basketball,france,lfb-women,1.50,96,1.3939,0.8194,0.1421,0.3611,6,5,-0.33,0.4525
basketball,france,lnb,1.30,65,1.1767,0.7778,-0.0922,-0.4801,6,3,-0.355,0.21
basketball,france,lnb,1.50,137,1.4161,0.8111,0.1457,0.3571,9,7,-1,0.465
basketball,france,pro-b,1.30,42,1.2060,1.0000,0.2060,1.0000,5,5,0.11,0.28
basketball,france,pro-b,1.50,65,1.4190,0.8500,0.2045,0.4920,5,4,-0.305,0.47
basketball,fyr-of-macedonia,macedonian-cup,1.30,2,1.1600,0.5000,-0.4100,-2.6250,1,0,-0.41,-0.41
basketball,fyr-of-macedonia,superleague,1.30,35,1.1551,0.7795,-0.1156,-0.6420,4,1,-0.44,0.156666666666667
basketball,fyr-of-macedonia,superleague,1.50,23,1.4088,0.8833,0.2378,0.5980,5,4,-0.0566666666666667,0.45
basketball,georgia,superleague,1.30,53,1.1490,0.5768,-0.3448,-2.2629,4,0,-1,-0.03
basketball,georgia,superleague,1.50,36,1.3882,0.5268,-0.2705,-0.6922,4,2,-1,0.35
basketball,germany,bbl,1.30,210,1.2041,0.7872,-0.0531,-0.2554,8,4,-0.58,0.285
basketball,germany,bbl,1.50,252,1.4033,0.6129,-0.1347,-0.3470,9,4,-1,0.47
basketball,germany,dbbl-women,1.30,31,1.1466,0.8314,-0.0442,-0.3185,5,2,-0.39,0.155
basketball,germany,dbbl-women,1.50,26,1.4192,0.5467,-0.2238,-0.5348,5,2,-0.523333333333333,0.085
basketball,germany,german-cup,1.30,6,1.1738,1.0000,0.1738,1.0000,4,4,0.135,0.2
basketball,germany,german-cup,1.50,11,1.4092,0.8611,0.2100,0.5217,6,4,-0.27,0.5
basketball,germany,pro-a,1.30,64,1.1750,0.6500,-0.2570,-1.3500,6,2,-0.784,0.17
basketball,germany,pro-a,1.50,54,1.4095,0.6417,-0.1024,-0.2334,4,2,-0.75,0.398
basketball,greece,a2,1.30,88,1.1880,0.7367,-0.1256,-0.6637,7,3,-1,0.276666666666667
basketball,greece,a2,1.50,86,1.4173,0.6131,-0.1420,-0.3142,7,3,-1,0.425
basketball,greece,basket-league,1.30,349,1.1081,0.9361,0.0363,0.3453,9,6,-0.14875,0.12625
basketball,greece,basket-league,1.50,80,1.3914,0.5972,-0.1732,-0.4319,6,2,-1,0.373333333333333
basketball,greece,greek-cup,1.30,15,1.0964,0.8021,-0.1351,-1.2520,8,5,-1,0.2
basketball,greece,greek-cup,1.50,4,1.4000,0.5000,-0.2925,-0.7500,4,2,-1,0.48
basketball,hungary,division-1-women,1.30,24,1.0820,1.0000,0.0820,1.0000,2,2,0.0750000000000001,0.0890909090909091
basketball,hungary,division-1-women,1.50,8,1.4058,0.6667,-0.0642,-0.1547,2,1,-0.563333333333333,0.435
basketball,hungary,hungarian-cup-women,1.30,1,1.1900,1.0000,0.1900,1.0000,1,1,0.19,0.19
basketball,hungary,hungarian-cup,1.50,3,1.3667,0.6667,-0.0733,-0.2424,1,0,-0.0733333333333334,-0.0733333333333334
basketball,hungary,nb-i-a,1.30,83,1.1790,0.7714,-0.0926,-0.5055,7,2,-0.28,0.2
basketball,hungary,nb-i-a,1.50,60,1.4400,0.5833,-0.1571,-0.3636,6,2,-0.6675,0.495
basketball,iceland,premier-league-women,1.30,10,1.1720,1.0000,0.1720,1.0000,1,1,0.172,0.172
basketball,iceland,premier-league-women,1.50,10,1.3860,0.6000,-0.1660,-0.4363,1,0,-0.166,-0.166
basketball,iceland,premier-league,1.30,82,1.1572,0.8311,-0.0530,-0.2432,5,3,-0.33,0.166
basketball,iceland,premier-league,1.50,90,1.4051,0.5190,-0.2585,-0.6684,4,1,-0.6525,0.156
basketball,indonesia,ibl,1.30,328,1.1204,0.8541,-0.0469,-0.3581,5,1,-0.184666666666667,0.137142857142857
basketball,indonesia,ibl,1.50,33,1.4345,0.5500,-0.2095,-0.4857,5,3,-1,0.48
basketball,ireland,superleague,1.30,3,1.1200,0.6667,-0.2867,-2.1111,1,0,-0.286666666666667,-0.286666666666667
basketball,ireland,superleague,1.50,3,1.4700,1.0000,0.4700,1.0000,1,1,0.47,0.47
basketball,israel,israel-cup,1.30,25,1.1469,0.7904,-0.1092,-0.6363,6,4,-1,0.2175
basketball,israel,israel-cup,1.50,7,1.3680,0.8000,0.0900,0.2565,5,3,-0.335,0.41
basketball,israel,league-cup,1.30,2,1.1700,1.0000,0.1700,1.0000,2,2,0.0700000000000001,0.27
basketball,israel,league-cup,1.50,4,1.3675,0.7500,0.0125,0.0697,4,3,-1,0.39
basketball,israel,super-league,1.30,150,1.1670,0.6870,-0.2137,-1.1868,9,1,-0.4475,0.1475
basketball,israel,super-league,1.50,136,1.4193,0.6172,-0.1272,-0.2959,9,3,-0.506666666666667,0.5
basketball,italy,a2-east,1.30,4,1.1900,1.0000,0.1900,1.0000,1,1,0.19,0.19
basketball,italy,a2-west,1.30,6,1.1300,1.0000,0.1300,1.0000,1,1,0.13,0.13
basketball,italy,a2-west,1.50,27,1.4400,0.5000,-0.3000,-0.6364,4,2,-1,0.46
basketball,italy,italian-cup,1.30,5,1.0817,1.0000,0.0817,1.0000,3,3,0.0700000000000001,0.1
basketball,italy,italian-cup,1.50,5,1.4289,0.8889,0.2722,0.6298,3,2,-0.0133333333333333,0.42
basketball,italy,lega-a-super-cup,1.30,1,1.1000,1.0000,0.1000,1.0000,1,1,0.1,0.1
basketball,italy,lega-a-super-cup,1.50,1,1.4600,0.0000,-1.0000,-2.1739,1,0,-1,-1
basketball,italy,lega-a,1.30,126,1.1726,0.7639,-0.1129,-0.6038,6,3,-0.566666666666667,0.16
basketball,italy,lega-a,1.50,126,1.4238,0.6972,-0.0123,-0.0172,6,3,-0.548333333333333,0.45
basketball,italy,serie-a1-women,1.30,142,1.1413,0.9517,0.0806,0.6101,9,7,-0.0250000000000001,0.19
basketball,italy,serie-a1-women,1.50,117,1.3869,0.7184,-0.0070,-0.0094,9,5,-0.645,0.405
basketball,japan,b-league,1.30,99,1.1533,0.8889,0.0367,0.1643,1,1,0.0366666666666667,0.0366666666666667
basketball,japan,bj-league,1.30,369,1.1661,0.9214,0.0699,0.4479,7,5,-0.153636363636364,0.1775
basketball,japan,bj-league,1.50,394,1.4092,0.7270,0.0228,0.0597,7,5,-0.506666666666666,0.355
basketball,japan,jbl-league,1.30,28,1.1221,0.7857,-0.1236,-0.9687,1,0,-0.123571428571429,-0.123571428571429
basketball,japan,jbl-league,1.50,9,1.4125,0.7500,0.0675,0.1439,2,1,-0.315,0.45
basketball,japan,nbl,1.30,219,1.0954,0.8958,-0.0208,-0.1956,3,2,-0.175,0.0844444444444445
basketball,japan,nbl,1.50,37,1.4067,0.8333,0.1800,0.4235,3,2,-0.27,0.47
basketball,kazakhstan,national-league,1.30,12,1.1308,0.8667,-0.0385,-0.1524,4,2,-0.18,0.0800000000000001
basketball,kazakhstan,national-league,1.50,3,1.3650,0.7500,0.0375,0.0651,2,1,-0.285,0.36
basketball,kosovo,superliga,1.30,16,1.0500,1.0000,0.0500,1.0000,1,1,0.05,0.05
basketball,kosovo,superliga,1.50,6,1.3633,0.3333,-0.5633,-1.5015,1,0,-0.563333333333333,-0.563333333333333
basketball,latvia,lbl,1.30,220,1.1274,0.7430,-0.1727,-1.2748,6,2,-0.41,0.08125
basketball,latvia,lbl,1.50,125,1.3876,0.5278,-0.2701,-0.6906,6,0,-0.535,-0.07
basketball,lithuania,lkf,1.30,8,1.1505,0.9000,0.0315,0.2355,4,3,-0.274,0.18
basketball,lithuania,lkf,1.50,3,1.3933,0.3333,-0.5533,-1.3616,3,1,-1,0.34
basketball,lithuania,lkl,1.30,234,1.1196,0.8512,-0.0537,-0.3929,6,1,-0.145555555555556,0.0900000000000001
basketball,lithuania,lkl,1.50,111,1.4208,0.5139,-0.2715,-0.6413,6,1,-0.526666666666667,0.03
basketball,lithuania,lmkl-women,1.30,20,1.1060,0.9000,-0.0230,-0.0434,1,0,-0.023,-0.023
basketball,lithuania,lmkl-women,1.50,16,1.3913,0.7500,0.0513,0.1110,1,1,0.05125,0.05125
basketball,lithuania,nkl,1.30,5,1.0600,1.0000,0.0600,1.0000,1,1,0.0600000000000001,0.0600000000000001
basketball,lithuania,nkl,1.50,10,1.4850,1.0000,0.4850,1.0000,1,1,0.485,0.485
basketball,mexico,lnbp,1.30,188,1.1951,0.7722,-0.0708,-0.3952,6,2,-0.415,0.255
basketball,mexico,lnbp,1.50,167,1.4022,0.6843,-0.0476,-0.1007,6,3,-0.536666666666667,0.35
basketball,montenegro,prva-a-liga,1.30,3,1.1733,1.0000,0.1733,1.0000,1,1,0.173333333333333,0.173333333333333
basketball,montenegro,prva-a-liga,1.50,6,1.4400,0.8333,0.1950,0.4545,1,1,0.195,0.195
basketball,netherlands,dbl,1.30,245,1.1145,0.8417,-0.0702,-0.5406,8,4,-0.348,0.0872727272727273
basketball,netherlands,dbl,1.50,115,1.4058,0.6415,-0.1074,-0.2420,7,3,-0.34,0.202857142857143
basketball,new-zealand,nbl,1.30,92,1.1766,0.8785,0.0351,0.1904,8,4,-0.168333333333333,0.29
basketball,new-zealand,nbl,1.50,94,1.3961,0.6736,-0.0643,-0.1505,8,4,-0.52,0.3675
basketball,north-central-america,americas-championship-u18,1.30,5,1.1188,0.8750,-0.0075,-0.1776,2,1,-0.155,0.14
basketball,north-central-america,americas-championship-u18,1.50,2,1.4300,0.5000,-0.2650,-0.6628,1,0,-0.265,-0.265
basketball,north-central-america,cbc-championship-women,1.30,6,1.0400,0.8333,-0.1467,-3.3333,1,0,-0.146666666666667,-0.146666666666667
basketball,north-central-america,cbc-championship-women,1.50,1,1.4900,0.0000,-1.0000,-2.0408,1,0,-1,-1
basketball,north-central-america,cbc-championship,1.30,4,1.1175,1.0000,0.1175,1.0000,1,1,0.1175,0.1175
basketball,north-central-america,cbc-championship,1.50,1,1.3600,0.0000,-1.0000,-2.7778,1,0,-1,-1
basketball,north-central-america,central-american-caribbean-games,1.30,5,1.0933,0.8333,-0.0933,-0.9524,2,1,-0.316666666666667,0.13
basketball,north-central-america,central-american-caribbean-games,1.50,1,1.5000,0.0000,-1.0000,-2.0000,1,0,-1,-1
basketball,north-central-america,centrobasket-championship-women,1.30,3,1.1067,1.0000,0.1067,1.0000,1,1,0.106666666666667,0.106666666666667
basketball,north-central-america,centrobasket-championship-women,1.50,2,1.3850,1.0000,0.3850,1.0000,1,1,0.385,0.385
basketball,north-central-america,centrobasket-championship,1.30,31,1.0929,0.9058,-0.0103,-0.1072,4,1,-0.0942857142857143,0.103333333333333
basketball,north-central-america,centrobasket-championship,1.50,6,1.4200,0.8750,0.2563,0.5774,4,3,-0.26,0.47
basketball,north-central-america,cocaba-championship-women,1.30,4,1.0850,0.5000,-0.4900,-5.3824,1,0,-0.49,-0.49
basketball,north-central-america,cocaba-championship-women,1.50,1,1.3100,0.0000,-1.0000,-3.2258,1,0,-1,-1
basketball,north-central-america,cocaba-championship,1.30,4,1.1800,0.5000,-0.4225,-2.2778,1,0,-0.4225,-0.4225
basketball,north-central-america,cocaba-championship,1.50,1,1.3800,0.0000,-1.0000,-2.6316,1,0,-1,-1
basketball,norway,blno,1.30,124,1.1268,0.8809,-0.0155,-0.0582,7,3,-0.141818181818182,0.13
basketball,norway,blno,1.50,47,1.4148,0.7211,0.0293,0.0487,7,4,-1,0.48
basketball,norway,kvinneligaen-women,1.30,34,1.0921,0.8606,-0.0629,-0.6538,2,0,-0.0646153846153846,-0.06125
basketball,norway,kvinneligaen-women,1.50,5,1.3475,1.0000,0.3475,1.0000,2,2,0.33,0.365
basketball,philippines,commissioners-cup,1.30,46,1.2069,0.7714,-0.0734,-0.3334,7,5,-1,0.27
basketball,philippines,commissioners-cup,1.50,118,1.4078,0.6663,-0.0640,-0.1518,7,3,-0.462,0.189230769230769
basketball,philippines,fiesta-conference,1.30,2,1.2300,0.0000,-1.0000,-4.3478,1,0,-1,-1
basketball,philippines,fiesta-conference,1.50,38,1.4189,0.6842,-0.0263,-0.0696,1,0,-0.0263157894736842,-0.0263157894736842
basketball,philippines,governors-cup,1.30,66,1.2010,0.7415,-0.1225,-0.5449,7,4,-1,0.2
basketball,philippines,governors-cup,1.50,121,1.4160,0.6678,-0.0528,-0.1306,7,3,-0.269166666666667,0.214285714285714
basketball,philippines,philippine-cup,1.30,52,1.1996,0.9048,0.0831,0.4277,7,4,-0.1175,0.27
basketball,philippines,philippine-cup,1.50,124,1.4004,0.7309,0.0202,0.0586,7,3,-0.2925,0.262222222222222
basketball,poland,1-liga,1.30,8,1.1450,0.7500,-0.1250,-0.9741,1,0,-0.125,-0.125
basketball,poland,1-liga,1.50,8,1.3825,1.0000,0.3825,1.0000,1,1,0.3825,0.3825
basketball,poland,dabrowa-gornicza-cup,1.30,1,1.2900,0.0000,-1.0000,-3.4483,1,0,-1,-1
basketball,poland,dabrowa-gornicza-cup,1.50,1,1.3200,1.0000,0.3200,1.0000,1,1,0.32,0.32
basketball,poland,ekstraklasa-women,1.30,188,1.1285,0.8336,-0.0646,-0.4616,6,2,-0.254444444444444,0.157
basketball,poland,ekstraklasa-women,1.50,77,1.4154,0.6222,-0.1109,-0.2872,6,1,-0.444,0.175
basketball,poland,polish-cup-women,1.30,4,1.1417,1.0000,0.1417,1.0000,3,3,0.05,0.22
basketball,poland,polish-cup-women,1.50,3,1.4433,1.0000,0.4433,1.0000,3,3,0.38,0.5
basketball,poland,polish-cup,1.30,8,1.2020,0.4500,-0.4565,-2.2728,4,1,-1,0.28
basketball,poland,polish-cup,1.50,2,1.3300,1.0000,0.3300,1.0000,1,1,0.33,0.33
basketball,poland,super-cup,1.50,1,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
basketball,poland,tauron-basket-liga,1.30,177,1.1771,0.7500,-0.1137,-0.6612,9,5,-1,0.21
basketball,poland,tauron-basket-liga,1.50,203,1.4043,0.7259,0.0147,0.0480,9,6,-0.432,0.4
basketball,portugal,lpb,1.30,189,1.1417,0.8488,-0.0319,-0.2177,8,4,-0.337142857142857,0.197142857142857
basketball,portugal,lpb,1.50,76,1.3961,0.7083,-0.0054,-0.0280,6,3,-0.32,0.4075
basketball,puerto-rico,bsn,1.30,4,1.2700,1.0000,0.2700,1.0000,1,1,0.27,0.27
basketball,puerto-rico,bsn,1.50,13,1.4050,0.7500,0.0350,0.1327,2,1,-0.31,0.38
basketball,qatar,qbl,1.30,88,1.1332,0.8379,-0.0704,-0.3789,4,2,-0.236666666666667,0.0326666666666667
basketball,qatar,qbl,1.50,26,1.3858,0.5417,-0.2675,-0.6462,4,2,-1,0.34
basketball,romania,divizia-a,1.30,100,1.1194,0.8250,-0.0878,-0.6410,8,5,-1,0.24
basketball,romania,divizia-a,1.50,130,1.4048,0.8167,0.1503,0.3638,8,4,-0.156,0.46
basketball,russia,pbl,1.30,90,1.1749,0.6948,-0.1920,-1.0508,5,1,-0.53,0.0385714285714286
basketball,russia,pbl,1.50,63,1.4047,0.6333,-0.1173,-0.2728,5,2,-1,0.4
basketball,russia,russian-cup-women,1.30,7,1.1708,0.8333,-0.0092,-0.1423,3,2,-0.35,0.2025
basketball,russia,russian-cup-women,1.50,2,1.3900,1.0000,0.3900,1.0000,2,2,0.31,0.47
basketball,russia,russian-cup,1.30,23,1.1445,0.8604,-0.0178,-0.1058,8,4,-0.203333333333333,0.195
basketball,russia,russian-cup,1.50,8,1.3883,0.5000,-0.3325,-0.7876,6,2,-1,0.32
basketball,russia,super-league,1.30,72,1.1864,0.8393,-0.0152,-0.0228,4,2,-0.3975,0.1825
basketball,russia,super-league,1.50,32,1.4300,0.3750,-0.4663,-1.0785,4,0,-1,-0.285
basketball,russia,superleague-a-women,1.30,149,1.1314,0.8312,-0.0737,-0.4538,7,4,-0.6875,0.163
basketball,russia,superleague-a-women,1.50,57,1.4168,0.4167,-0.4187,-0.9831,6,1,-1,0.37
basketball,russia,vtb-united-league,1.30,277,1.1426,0.9095,0.0396,0.2748,8,6,-0.308,0.161428571428571
basketball,russia,vtb-united-league,1.50,119,1.3685,0.7542,0.0302,0.0870,8,5,-0.67,0.43
basketball,saudi-arabia,premier-league,1.30,19,1.1572,0.7768,-0.1022,-0.6429,4,1,-0.46,0.125
basketball,saudi-arabia,premier-league,1.50,10,1.4173,0.3667,-0.4688,-1.1509,3,0,-1,-0.114
basketball,serbia,first-league,1.30,164,1.1701,0.7796,-0.0872,-0.5164,7,3,-0.455,0.183333333333333
basketball,serbia,first-league,1.50,75,1.4120,0.7762,0.0891,0.2329,7,3,-0.285,0.43
basketball,serbia,korac-cup,1.30,5,1.0950,1.0000,0.0950,1.0000,4,4,0.04,0.14
basketball,serbia,korac-cup,1.50,4,1.4000,1.0000,0.4000,1.0000,4,4,0.31,0.46
basketball,serbia,superleague,1.30,143,1.1243,0.9018,0.0092,0.1121,8,5,-0.155454545454545,0.0922222222222222
basketball,serbia,superleague,1.50,56,1.3860,0.6563,-0.0909,-0.2342,8,2,-0.303333333333333,0.37
basketball,slovakia,extraliga-women,1.30,35,1.0526,0.5167,-0.4588,-8.6702,3,0,-1,-0.154
basketball,slovakia,extraliga-women,1.50,8,1.3850,0.4167,-0.4317,-1.0985,2,0,-0.543333333333333,-0.32
basketball,slovakia,extraliga,1.30,129,1.1188,0.9048,-0.0014,0.1032,7,5,-0.36,0.19
basketball,slovakia,extraliga,1.50,84,1.4098,0.5125,-0.2874,-0.6772,8,3,-1,0.41
basketball,slovenia,1-skl-women,1.30,20,1.0680,1.0000,0.0680,1.0000,1,1,0.068,0.068
basketball,slovenia,1-skl-women,1.50,6,1.3667,1.0000,0.3667,1.0000,1,1,0.366666666666667,0.366666666666667
basketball,slovenia,liga-nova-kbm,1.30,216,1.1567,0.8721,0.0096,0.0556,9,6,-0.13,0.145714285714286
basketball,slovenia,liga-nova-kbm,1.50,84,1.4091,0.7407,0.0386,0.1070,9,4,-0.3325,0.415
basketball,slovenia,slovenian-cup,1.30,12,1.0856,0.8438,-0.1119,-0.9811,4,2,-0.495,0.0700000000000001
basketball,slovenia,slovenian-cup,1.50,6,1.3906,0.8889,0.2439,0.6044,3,2,-0.0633333333333333,0.4
basketball,slovenia,supercup,1.50,2,1.3950,0.0000,-1.0000,-2.5316,2,0,-1,-1
basketball,south-america,south-american-championship-women,1.30,11,1.0766,0.8750,-0.0546,-0.7567,2,1,-0.155,0.0457142857142857
basketball,south-america,south-american-championship-women,1.50,1,1.4900,1.0000,0.4900,1.0000,1,1,0.49,0.49
basketball,south-america,south-american-championship,1.30,17,1.0877,0.8250,-0.1218,-1.1712,3,1,-0.318,0.03
basketball,south-america,south-american-championship,1.50,9,1.3703,0.9000,0.2338,0.6299,4,3,-0.16,0.42
basketball,south-america,south-american-league,1.30,48,1.1440,0.8330,-0.0606,-0.3265,7,3,-0.435,0.13
basketball,south-america,south-american-league,1.50,15,1.4152,0.4556,-0.3388,-0.8557,6,2,-1,0.5
basketball,south-korea,kbl,1.30,87,1.2231,0.7778,-0.0447,-0.2182,6,4,-1,0.253333333333333
basketball,south-korea,kbl,1.50,287,1.4246,0.6749,-0.0336,-0.0907,7,2,-0.255,0.483333333333333
basketball,south-korea,wkbl-women,1.30,69,1.2449,0.9667,0.2019,0.8306,6,5,-0.012,0.29
basketball,south-korea,wkbl-women,1.50,144,1.3905,0.6977,-0.0309,-0.0764,6,3,-0.235454545454545,0.2125
basketball,spain,acb,1.30,240,1.2134,0.9130,0.1053,0.5050,9,6,-0.216666666666667,0.27
basketball,spain,acb,1.50,299,1.3983,0.6157,-0.1429,-0.3490,9,2,-0.51,0.362
basketball,spain,leb-oro,1.30,55,1.2081,0.7778,-0.0503,-0.2903,6,4,-1,0.25
basketball,spain,leb-oro,1.50,124,1.3979,0.7250,0.0191,0.0339,6,4,-0.305,0.43
basketball,spain,leb-plata,1.30,1,1.3000,1.0000,0.3000,1.0000,1,1,0.3,0.3
basketball,spain,leb-plata,1.50,21,1.4050,0.4000,-0.4310,-1.0815,2,1,-1,0.138
basketball,spain,liga-femenina-women,1.30,177,1.1352,0.7705,-0.1306,-0.9271,9,4,-0.508,0.12
basketball,spain,liga-femenina-women,1.50,77,1.4061,0.5583,-0.2072,-0.5291,6,2,-1,0.426666666666667
basketball,spain,spanish-cup,1.30,6,1.2138,0.8750,0.0538,0.2902,4,3,-0.36,0.28
basketball,spain,spanish-cup,1.50,4,1.4150,0.5000,-0.2975,-0.7048,4,2,-1,0.45
basketball,spain,supercopa-acb,1.30,4,1.1875,1.0000,0.1875,1.0000,4,4,0.1,0.25
basketball,spain,supercopa-acb,1.50,3,1.3567,0.3333,-0.5633,-1.5358,3,1,-1,0.31
basketball,spain,supercopa-women,1.50,2,1.3850,0.5000,-0.3300,-0.7987,2,1,-1,0.34
basketball,sweden,basketligan-women,1.30,44,1.1300,0.7273,-0.1945,-1.3706,1,0,-0.194545454545455,-0.194545454545455
basketball,sweden,basketligan-women,1.50,4,1.3300,0.0000,-1.0000,-3.0303,1,0,-1,-1
basketball,sweden,ligan,1.30,175,1.1280,0.7704,-0.1367,-1.0234,9,4,-0.45,0.138
basketball,sweden,ligan,1.50,135,1.3821,0.4519,-0.3636,-0.9827,9,1,-1,0.403333333333333
basketball,switzerland,lna,1.30,166,1.1247,0.7607,-0.1562,-1.1585,8,1,-0.39,0.035
basketball,switzerland,lna,1.50,58,1.4121,0.7083,-0.0046,0.0005,8,3,-0.34,0.415
basketball,turkey,kbsl-women,1.30,198,1.1526,0.9026,0.0313,0.2642,5,3,-0.187272727272727,0.192857142857143
basketball,turkey,kbsl-women,1.50,117,1.4106,0.6114,-0.1422,-0.3349,5,3,-0.7,0.21
basketball,turkey,super-cup-women,1.50,1,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
basketball,turkey,super-cup,1.50,2,1.4200,0.5000,-0.2950,-0.6905,2,1,-1,0.41
basketball,turkey,super-ligi,1.30,390,1.1704,0.8944,0.0428,0.2748,9,7,-0.415,0.213333333333333
basketball,turkey,super-ligi,1.50,222,1.3835,0.7434,0.0277,0.0742,9,5,-0.345,0.435
basketball,turkey,tb2l,1.30,4,1.1450,0.7500,-0.1475,-0.9741,1,0,-0.1475,-0.1475
basketball,turkey,tb2l,1.50,3,1.4700,0.0000,-1.0000,-2.1277,1,0,-1,-1
basketball,turkey,tbl,1.30,103,1.1491,0.9028,0.0322,0.2507,3,2,-0.00374999999999998,0.0885714285714286
basketball,turkey,tbl,1.50,58,1.3756,0.6389,-0.1164,-0.3226,3,1,-0.3075,0.04
basketball,turkey,turkish-cup-women,1.30,15,1.1798,0.8875,0.0409,0.2618,4,2,-0.085,0.23
basketball,turkey,turkish-cup-women,1.50,12,1.3794,0.8375,0.1474,0.4092,4,3,-0.178,0.41
basketball,turkey,turkish-cup,1.30,26,1.1880,0.7560,-0.1259,-0.5421,8,5,-1,0.23
basketball,turkey,turkish-cup,1.50,12,1.4007,0.5694,-0.2118,-0.5051,6,3,-1,0.43
basketball,ukraine,acbu-superleague,1.30,22,1.0882,1.0000,0.0882,1.0000,1,1,0.0881818181818182,0.0881818181818182
basketball,ukraine,acbu-superleague,1.50,6,1.3433,0.6667,-0.1133,-0.3042,1,0,-0.113333333333333,-0.113333333333333
basketball,ukraine,fbu-superleague,1.30,61,1.1327,0.9286,0.0470,0.3904,2,1,-0.0214285714285714,0.115454545454545
basketball,ukraine,fbu-superleague,1.50,27,1.4327,0.7333,0.0353,0.1170,2,1,-0.0633333333333333,0.134
basketball,ukraine,superleague,1.30,128,1.1602,0.9273,0.0729,0.4734,4,4,0.00636363636363639,0.19
basketball,ukraine,superleague,1.50,164,1.3916,0.8092,0.1249,0.3219,5,5,0.01,0.243333333333333
basketball,ukraine,ukrainian-cup,1.30,10,1.1578,0.7750,-0.0970,-0.6513,4,2,-0.45,0.3
basketball,ukraine,ukrainian-cup,1.50,3,1.4225,1.0000,0.4225,1.0000,2,2,0.42,0.425
basketball,united-kingdom,bbl-cup,1.30,5,1.1125,0.7500,-0.1550,-1.4722,4,3,-1,0.18
basketball,united-kingdom,bbl-cup,1.50,8,1.4258,0.9167,0.3042,0.7210,4,3,-0.0433333333333334,0.5
basketball,united-kingdom,bbl-trophy,1.30,18,1.1252,0.6833,-0.2472,-1.8466,5,2,-1,0.125
basketball,united-kingdom,bbl-trophy,1.50,9,1.4110,0.7000,-0.0210,-0.0299,5,3,-1,0.45
basketball,united-kingdom,bbl,1.30,229,1.1326,0.8571,-0.0376,-0.2200,7,4,-0.398333333333333,0.123636363636364
basketball,united-kingdom,bbl,1.50,202,1.3991,0.5947,-0.1726,-0.4207,7,1,-1,0.372
basketball,united-kingdom,wbbl-women,1.30,16,1.1125,0.7500,-0.1813,-1.4722,1,0,-0.18125,-0.18125
basketball,united-kingdom,wbbl-women,1.50,6,1.4600,0.3333,-0.5100,-1.1159,1,0,-0.51,-0.51
basketball,uruguay,liga-capital,1.30,60,1.2091,0.7433,-0.0993,-0.4843,5,2,-0.408333333333333,0.203333333333333
basketball,uruguay,liga-capital,1.50,59,1.4406,0.9333,0.3440,0.7820,5,4,-0.00333333333333334,0.455714285714286
basketball,usa,big3-3x3,1.30,5,1.2240,0.8000,-0.0200,-0.0929,1,0,-0.02,-0.02
basketball,usa,big3-3x3,1.50,3,1.4100,0.3333,-0.5167,-1.2927,1,0,-0.516666666666667,-0.516666666666667
basketball,usa,cbi,1.30,1,1.2300,1.0000,0.2300,1.0000,1,1,0.23,0.23
basketball,usa,cbi,1.50,6,1.4440,0.4000,-0.4100,-0.9514,5,2,-1,0.5
basketball,usa,cit,1.30,2,1.1450,1.0000,0.1450,1.0000,2,2,0.0900000000000001,0.2
basketball,usa,cit,1.50,7,1.4042,0.9167,0.2808,0.7105,4,3,-0.0866666666666667,0.44
basketball,usa,ibl,1.30,18,1.0878,0.8889,-0.0556,-0.3769,1,0,-0.0555555555555555,-0.0555555555555555
basketball,usa,ibl,1.50,10,1.4300,0.8000,0.1520,0.3349,1,1,0.152,0.152
basketball,usa,nba-g-league,1.30,11,1.2600,1.0000,0.2600,1.0000,1,1,0.26,0.26
basketball,usa,nba-g-league,1.50,207,1.4238,0.5556,-0.2118,-0.4932,5,2,-1,0.47
basketball,usa,nba-las-vegas-summer-league,1.30,2,1.2900,1.0000,0.2900,1.0000,1,1,0.29,0.29
basketball,usa,nba-las-vegas-summer-league,1.50,24,1.4463,0.5875,-0.1394,-0.3369,4,2,-1,0.49
basketball,usa,nba-orlando-summer-league,1.30,1,1.2400,1.0000,0.2400,1.0000,1,1,0.24,0.24
basketball,usa,nba-orlando-summer-league,1.50,13,1.4206,0.4792,-0.3267,-0.7591,4,0,-0.67,-0.0433333333333334
